CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
697,Spain,Female,25,5,82931.85,2,1,1,128373.88
691,France,Female,33,6,0.0,2,1,1,100408.31
767,France,Female,35,9,0.0,2,1,0,39511.61
838,Spain,Female,40,6,61671.19,1,0,1,150659.35
775,Germany,Female,38,6,179886.41,2,0,0,153122.58
683,Germany,Female,35,1,132371.3,2,0,0,186123.57
508,Germany,Male,28,0,96213.82,2,1,0,147913.56
633,France,Female,34,3,123034.43,2,1,1,38315.04
716,France,Female,44,3,109528.28,1,1,0,27341.63
727,France,Female,28,2,110997.76,1,1,0,101433.76
586,Germany,Male,34,9,74309.81,1,1,0,15034.93
774,France,Female,35,3,121418.62,1,1,1,24400.37
535,Spain,Male,58,1,0.0,2,1,1,11779.98
701,Germany,Male,63,3,120916.52,3,0,0,144727.45
660,France,Female,48,0,90044.32,2,0,1,187604.97
652,Spain,Male,41,8,115144.68,1,1,0,188905.43
767,Spain,Male,77,8,149083.7,1,1,1,190146.83
639,France,Female,50,6,115335.32,2,1,1,53130.41
512,Germany,Male,41,7,122403.24,1,0,1,37439.9
431,France,Male,63,6,160982.89,1,1,1,168008.17
496,France,Male,31,5,0.0,2,1,0,93713.13
596,Germany,Male,47,5,140187.1,2,1,1,174311.3
739,Germany,Male,40,5,149131.03,3,1,1,60036.99
514,Spain,Male,66,9,0.0,2,1,1,14234.31
646,Germany,Female,44,2,113063.83,1,0,0,53072.49
688,Germany,Male,45,9,103399.87,1,0,0,129870.93
697,Spain,Male,30,1,0.0,2,0,0,735.79
645,France,Male,31,7,161171.7,2,1,0,12599.94
599,France,Female,41,2,91328.71,1,1,0,115724.78
850,Germany,Male,37,9,122506.38,1,0,1,199693.84
702,Spain,Female,38,9,0.0,2,1,1,158527.45
526,France,Male,30,9,0.0,2,0,0,100995.68
555,Spain,Male,27,5,0.0,2,0,0,96398.51
508,France,Female,25,2,111395.53,1,0,1,48197.06
503,Spain,Male,37,6,0.0,2,0,0,136506.86
665,Spain,Female,40,1,173432.55,1,0,1,116766.79
697,Spain,Female,40,7,130334.35,2,0,1,116951.1
808,Spain,Female,67,10,124577.15,1,0,1,169894.4
678,Germany,Female,37,2,113383.07,1,1,1,135123.96
516,Germany,Female,47,9,128298.74,1,0,0,149614.17
742,France,Female,25,4,132116.13,2,1,0,129933.5
710,France,Female,36,4,116085.06,1,1,0,58601.61
516,France,Male,33,7,115195.58,1,1,1,11205.5
636,Germany,Male,30,8,141787.31,2,1,1,109685.61
604,France,Male,53,8,144453.75,1,1,0,190998.96
771,Spain,Female,47,3,72664.0,2,1,1,107874.39
716,Spain,Male,42,8,0.0,2,1,0,180800.42
607,Germany,Female,24,2,109483.54,2,0,1,127560.77
536,Spain,Male,40,9,0.0,2,1,1,11959.03
703,Spain,Male,20,3,165260.98,1,1,1,41626.78
537,France,Male,47,10,0.0,2,0,1,25482.62
694,France,Male,36,3,97530.25,1,1,1,117140.41
659,Spain,Male,32,3,107594.11,2,1,1,102416.84
663,Spain,Female,22,9,0.0,1,1,0,29135.89
566,Germany,Male,22,7,144954.75,2,1,0,102246.0
622,Germany,Male,42,9,115766.26,1,0,0,72155.85
732,Germany,Female,42,2,118889.66,2,0,0,87422.15
597,Germany,Female,35,8,131101.04,1,1,1,192852.67
527,Germany,Female,28,2,123802.98,2,1,1,155846.69
683,France,Female,42,4,148283.94,1,1,1,44692.63
667,France,Male,40,8,72945.29,2,1,0,98931.5
841,Germany,Female,52,3,112383.03,1,1,0,85516.37
744,France,Male,36,10,0.0,2,1,1,182867.84
827,France,Male,38,5,0.0,2,0,0,103305.01
785,France,Female,39,1,130147.98,1,1,0,163798.41
629,France,Male,59,9,113657.83,1,1,1,116848.79
720,Spain,Male,33,6,97188.62,1,0,0,91881.29
649,France,Male,37,9,87374.88,2,1,1,247.36
579,Spain,Male,43,2,145843.82,1,1,1,198402.37
568,Spain,Male,39,5,0.0,2,1,1,129569.92
785,France,Female,47,9,122031.55,1,1,1,33823.5
753,Germany,Female,47,1,131160.85,1,1,0,197444.69
494,France,Male,25,6,0.0,2,0,1,109988.09
521,Spain,Male,29,3,60280.62,1,1,0,154271.41
701,France,Male,39,9,140236.98,1,0,1,146651.99
720,France,Male,33,2,0.0,2,0,1,141031.08
611,Germany,Male,37,1,117524.72,2,0,1,161064.29
807,Spain,Male,42,5,0.0,2,1,1,74900.9
431,Germany,Male,45,5,83624.55,2,0,0,36899.62
592,Spain,Male,38,0,0.0,1,1,0,65986.48
641,Spain,Male,25,10,0.0,2,1,1,180808.39
627,France,Male,31,8,128131.73,1,1,0,96131.47
773,France,Male,25,1,124532.78,2,0,1,11723.57
615,Spain,Male,61,9,0.0,2,1,0,150227.85
702,Spain,Male,30,2,0.0,2,1,1,145537.32
655,Germany,Female,72,5,138089.97,2,1,1,99920.41
571,France,Female,42,4,108825.34,3,1,0,55558.51
778,Spain,Female,47,6,127299.34,2,1,0,124694.99
585,France,Female,67,5,113978.97,2,0,1,93146.11
726,Spain,Male,30,8,134152.29,1,1,1,147822.44
656,Germany,Female,46,7,141535.52,1,1,0,50595.15
749,France,Male,42,2,56726.83,2,0,1,185543.35
652,Germany,Male,46,10,121063.8,3,1,0,151481.86
517,France,Male,28,2,115062.61,1,1,0,179056.23
761,Germany,Male,62,5,98854.34,1,0,0,86920.97
718,France,Male,37,8,0.0,2,1,1,142.81
850,France,Male,37,4,126872.6,1,1,0,197266.58
718,France,Female,31,1,152663.77,1,0,1,17128.64
701,France,Male,41,10,0.0,2,1,1,146257.77
689,Spain,Female,31,3,139799.63,1,0,1,120663.57
543,France,Female,34,8,0.0,2,0,1,145601.8
787,Germany,Female,42,2,74483.97,2,0,1,44273.91
540,Spain,Male,39,2,0.0,2,1,0,81995.92
705,France,Female,50,4,77065.9,2,0,1,145159.26
794,France,Male,24,10,146126.75,1,1,1,88992.05
593,Spain,Male,31,8,112713.34,1,1,1,176868.89
730,Spain,Male,26,3,0.0,1,1,0,34542.41
652,Spain,Female,75,10,0.0,2,1,1,114675.75
694,France,Male,32,0,91956.49,1,1,1,59961.81
697,Germany,Female,74,3,108071.36,2,1,1,16445.79
600,France,Male,40,1,141136.79,1,1,1,67803.83
603,France,Female,39,9,76769.68,1,0,0,48224.72
557,Germany,Female,38,2,129893.56,1,0,0,102076.03
707,Germany,Male,34,9,162691.16,2,1,0,94912.78
550,Spain,Male,39,2,116120.19,2,1,1,195638.13
557,Spain,Female,40,4,0.0,2,0,1,105433.53
423,France,Female,36,5,97665.61,1,1,0,118372.55
432,Spain,Male,38,7,0.0,2,1,0,150580.88
562,France,Female,57,3,0.0,3,1,0,6554.97
523,France,Male,36,8,158351.02,2,1,0,155304.53
683,Germany,Female,39,2,100062.16,2,1,0,109201.43
751,France,Female,48,9,0.0,1,1,0,137508.42
712,Germany,Female,49,5,154776.42,2,0,0,196257.68
554,France,Female,44,9,135814.7,2,0,0,115091.38
534,France,Male,36,4,120037.96,1,1,0,36275.94
689,Spain,Female,31,4,0.0,2,1,1,136610.02
454,Germany,Female,50,10,92895.56,1,1,0,154344.0
653,France,Female,60,2,120731.39,4,1,1,138160.11
730,Spain,Male,38,5,118866.36,1,1,1,163317.5
598,France,Male,48,6,120682.53,1,1,0,30635.52
635,Germany,Female,28,3,81623.67,2,1,1,156791.36
543,France,Female,36,3,0.0,2,0,0,26019.59
632,France,Male,38,4,0.0,2,0,0,192505.62
489,France,Female,31,7,139395.08,1,0,1,6120.84
713,Spain,Female,47,1,0.0,1,1,0,107825.08
769,Germany,Male,43,4,110182.54,2,1,1,87537.32
560,Spain,Female,43,4,95140.44,2,1,0,123181.44
796,France,Male,24,8,0.0,2,1,0,61349.37
850,Spain,Male,62,5,0.0,2,1,1,180243.56
632,Spain,Male,37,1,138207.08,1,1,0,60778.11
740,France,Male,36,7,0.0,1,1,1,13177.4
607,France,Male,45,7,123859.6,1,0,1,113051.57
692,France,Female,36,3,79551.12,1,0,1,178267.07
710,Spain,Female,36,8,0.0,2,0,0,83206.19
651,France,Female,56,4,0.0,1,0,0,84383.22
569,Spain,Male,34,0,151839.26,1,1,0,102299.81
643,France,Male,36,7,161064.64,2,0,1,84294.82
528,Germany,Male,39,0,127631.62,1,0,1,22197.8
521,France,Male,37,2,0.0,2,1,1,86372.24
706,Spain,Male,20,8,0.0,2,1,1,12368.11
615,Germany,Male,24,8,108528.07,2,0,0,179488.41
437,Germany,Male,35,6,126803.34,2,1,1,161133.4
679,Germany,Male,35,1,110245.13,1,1,1,178291.09
772,France,Male,34,9,0.0,2,1,0,170980.86
506,France,Male,37,5,0.0,2,1,1,127543.81
538,Germany,Female,42,1,98548.62,2,0,1,94047.75
605,Spain,Male,33,5,150092.8,1,0,0,71862.79
612,France,Male,32,3,121394.42,1,1,0,164081.42
850,France,Male,29,1,0.0,2,0,0,152996.89
567,France,Male,54,9,96402.96,1,0,0,52035.29
682,France,Male,69,6,0.0,2,0,1,149604.18
679,France,Male,37,7,74260.03,1,1,0,194617.98
772,France,Female,35,9,0.0,1,0,1,25448.31
637,France,Female,38,3,104339.56,1,0,0,119882.86
504,Germany,Female,43,7,102365.49,1,1,0,194690.77
547,France,Female,51,1,0.0,2,1,1,56908.41
656,France,Male,40,2,0.0,2,1,1,180553.48
648,Germany,Male,37,6,131753.41,1,1,0,86894.67
640,Germany,Female,46,5,107978.4,2,1,0,155876.06
428,France,Female,62,1,107735.93,1,0,1,58381.77
525,Spain,Female,47,6,118560.0,1,1,0,82522.61
668,Germany,Male,39,4,79896.0,1,1,0,38466.39
593,Germany,Female,41,4,119703.1,2,1,1,109783.29
504,Germany,Male,43,5,134740.19,2,1,0,181430.91
610,France,Male,26,8,0.0,2,1,0,166031.08
654,Germany,Male,37,5,112146.12,1,1,0,75927.35
640,Spain,Female,46,3,0.0,1,1,1,156260.08
850,Germany,Female,47,10,134381.52,1,0,0,26812.89
607,France,Male,44,0,0.0,2,1,1,81140.09
680,France,Male,36,3,116275.12,1,1,1,63795.8
785,Spain,Female,61,4,129855.72,2,1,0,170214.82
614,France,Female,41,3,123475.04,1,1,1,179227.52
576,Spain,Male,19,6,0.0,2,0,0,72306.07
766,Germany,Female,45,6,97652.96,1,1,0,127332.33
607,Spain,Female,33,2,108431.87,2,0,1,109291.39
731,Spain,Male,42,9,101043.63,1,1,1,192175.52
643,France,Male,62,9,0.0,2,0,0,155870.82
662,Spain,Male,33,3,0.0,2,0,1,68064.83
498,Germany,Male,25,8,121702.73,1,1,1,132210.49
584,France,Female,26,0,146286.22,1,1,0,105105.35
811,Germany,Female,28,4,167738.82,2,1,1,9903.42
706,Spain,Female,29,1,209490.21,1,1,1,133267.69
495,France,Male,47,10,137682.68,1,1,0,71071.47
660,Germany,Female,52,4,86891.84,1,1,0,90877.76
648,Germany,Male,44,9,111369.79,2,1,1,91947.74
766,Germany,Male,30,4,127786.28,2,1,1,28879.3
663,France,Male,22,6,0.0,2,0,1,131827.15
684,France,Male,60,2,116563.58,1,1,0,120257.7
743,Germany,Male,45,10,144677.19,3,1,0,22512.44
757,France,Female,51,1,0.0,1,1,1,22835.13
564,France,Male,31,0,110527.17,1,1,1,87060.77
452,France,Male,35,4,148172.44,1,1,1,4175.68
636,France,Male,36,5,117559.05,2,1,1,111573.3
658,France,Female,38,6,102895.1,1,0,0,155665.76
676,Germany,Female,26,1,108348.66,1,0,0,60231.74
608,Spain,Male,66,8,123935.35,1,1,1,65758.19
649,Spain,Male,32,1,0.0,1,0,1,91167.19
597,France,Male,33,9,0.0,2,1,0,49374.82
796,France,Female,50,1,94164.0,1,1,1,189414.74
731,France,Male,37,8,0.0,2,1,1,170338.35
572,Germany,Male,51,8,97750.07,3,1,1,193014.26
779,France,Female,29,3,46388.16,3,1,0,127939.26
630,France,Female,28,1,0.0,2,1,1,133267.78
593,Germany,Female,38,5,85626.6,1,1,1,125079.65
581,Germany,Female,38,3,135157.05,1,1,1,32919.42
684,France,Male,34,9,0.0,2,1,1,65257.57
597,France,Female,24,1,103219.47,1,1,0,60420.07
847,Germany,Female,35,5,111743.43,1,1,1,183584.14
714,France,Male,34,10,0.0,2,1,1,80234.14
628,France,Male,34,4,158741.43,2,1,1,126192.54
669,France,Female,43,1,160474.59,1,1,1,95963.14
605,France,Male,41,10,0.0,2,0,1,97213.09
639,Spain,Male,34,7,149940.04,2,0,0,156648.81
641,France,Female,52,4,0.0,1,1,0,90964.54
630,Germany,Female,51,0,108449.23,3,0,0,88372.69
785,France,Female,40,3,0.0,2,1,1,96832.82
532,France,Female,40,5,0.0,2,0,1,177099.71
600,France,Female,38,9,0.0,2,1,1,58855.85
554,Spain,Female,46,7,87603.35,3,0,1,96929.24
726,Germany,Female,51,8,107494.86,2,1,0,140937.91
520,France,Male,38,5,0.0,2,1,0,163185.76
834,France,Female,49,2,131394.56,1,0,0,194365.76
850,Germany,Female,33,2,83415.04,1,0,1,74917.64
813,France,Male,34,0,0.0,2,1,0,43169.15
689,Spain,Female,45,0,57784.22,1,1,0,197804.0
664,France,Female,41,5,0.0,1,1,1,152054.33
764,Spain,Male,29,5,0.0,2,1,0,65868.28
647,France,Male,35,4,123761.68,1,1,0,83910.4
628,France,Male,25,7,0.0,2,1,1,195977.75
708,Germany,Female,54,8,145151.4,1,0,1,125311.17
668,Germany,Male,34,5,80242.37,2,0,0,56780.97
583,Germany,Female,41,5,77647.6,1,1,0,190429.52
783,Germany,Female,42,2,139707.28,1,1,0,2150.22
631,Spain,Male,27,10,134169.62,1,1,1,176730.02
668,Spain,Male,25,8,0.0,2,1,1,135112.09
705,France,Male,92,1,126076.24,2,1,1,34436.83
663,France,Male,34,10,0.0,1,1,1,114083.73
519,France,Female,22,8,0.0,1,0,1,167553.06
620,Spain,Male,44,8,0.0,2,1,1,15627.51
772,Germany,Female,48,6,108736.52,1,1,0,184564.67
850,France,Female,35,6,81684.97,1,1,0,824.0
506,Germany,Female,59,3,190353.08,1,1,0,78365.75
615,France,Male,41,4,130385.82,1,0,1,130661.95
588,Germany,Female,34,10,129417.82,1,1,0,153727.32
465,Spain,Female,33,6,0.0,2,1,1,95500.98
784,Spain,Female,40,8,0.0,2,1,0,108891.3
653,France,Female,43,6,0.0,2,1,1,7330.59
642,France,Female,40,7,0.0,2,1,0,183963.34
434,Spain,Male,33,3,0.0,1,1,1,2739.71
585,Germany,Male,36,5,146050.97,2,0,0,86424.57
722,Germany,Female,48,10,138311.76,1,1,1,3472.63
653,Germany,Female,37,3,125734.2,2,1,0,134625.09
594,France,Male,38,4,0.0,2,0,0,186884.04
497,Germany,Male,24,6,111769.14,2,1,0,55859.27
528,Germany,Female,29,9,170214.23,2,1,0,49284.0
743,France,Male,40,8,68155.59,1,1,0,94876.65
681,Spain,Male,30,2,128393.29,1,1,1,180593.45
507,Germany,Male,36,9,118214.32,3,1,0,119110.03
658,France,Male,39,7,0.0,2,1,0,48378.4
697,France,Female,48,1,0.0,2,1,1,87400.53
581,France,Male,54,4,89299.81,1,0,0,5558.47
613,Spain,Male,39,8,118201.41,1,1,0,23315.59
636,Spain,Male,60,7,124447.73,1,1,1,141364.62
745,Germany,Male,36,8,145071.24,1,0,0,6078.46
754,Spain,Male,40,2,160625.17,1,0,1,3554.63
594,Germany,Female,29,3,130830.22,1,1,0,61048.53
668,Spain,Female,30,8,0.0,2,1,0,138465.7
819,Spain,Female,28,8,168253.21,1,1,1,102799.14
671,France,Female,29,3,0.0,2,1,0,158043.11
683,France,Male,30,4,66190.33,1,1,1,115186.97
750,France,Female,26,1,151510.17,2,1,1,19921.72
643,Spain,Male,48,8,0.0,2,1,0,174729.3
570,France,Female,43,9,0.0,2,0,1,11417.26
599,France,Male,34,8,0.0,2,1,1,174196.68
805,Germany,Female,45,9,116585.97,1,1,0,189428.75
611,France,Female,40,8,100812.33,2,1,0,147358.27
633,France,Male,35,10,0.0,2,1,0,65675.47
829,Germany,Female,27,9,112045.67,1,1,1,119708.21
764,France,Male,30,5,0.0,2,0,1,105155.66
584,Spain,Female,48,2,213146.2,1,1,0,75161.25
768,France,Female,36,3,141334.95,1,0,1,125870.5
783,France,Female,72,5,121215.9,2,1,1,105206.48
645,France,Female,37,1,0.0,2,1,1,68987.55
608,Spain,Female,28,4,0.0,2,1,0,10899.63
746,Germany,Female,33,2,107868.14,2,1,1,146192.4
665,France,Male,52,3,0.0,1,1,0,116137.01
498,Germany,Male,35,2,121968.11,2,0,1,188343.05
647,France,Female,35,6,112668.7,1,0,1,122584.29
660,Germany,Female,39,5,135134.99,1,1,0,173683.0
539,Spain,Female,37,1,130922.81,2,0,0,2186.83
771,France,Male,39,5,0.0,2,1,0,96270.64
584,France,Male,38,1,115341.55,1,0,1,173632.92
744,Germany,Female,50,1,121498.11,2,0,1,106061.47
787,France,Female,35,1,106266.8,1,1,1,16607.15
650,France,Female,27,6,0.0,2,1,0,1002.39
631,Germany,Female,33,4,123246.7,1,0,0,112687.57
738,Spain,Male,35,3,0.0,1,1,1,15650.73
667,France,Male,44,2,122806.95,1,0,0,15120.86
711,France,Female,21,0,82844.33,2,0,1,1408.68
731,Spain,Female,39,2,0.0,2,1,0,136737.13
709,Spain,Male,35,2,0.0,2,1,0,104982.39
554,Spain,Female,27,4,0.0,2,1,1,135083.73
706,Spain,Female,46,2,127660.46,2,1,0,150156.82
659,Spain,Male,78,2,151675.65,1,0,1,49978.67
558,Germany,Male,41,2,124227.14,1,1,1,111184.67
541,France,Male,34,3,128743.55,1,1,0,134851.12
551,Germany,Male,31,9,82293.82,2,1,1,91565.25
759,France,Female,33,2,0.0,2,1,0,56583.88
558,France,Male,32,5,73494.21,1,0,0,136301.1
627,Germany,Male,28,5,71097.23,1,1,1,130504.49
788,France,Female,33,5,0.0,2,0,0,116978.19
477,France,Female,57,9,114023.64,2,1,1,71167.17
529,France,Male,61,1,0.0,2,1,1,191370.97
725,France,Male,35,7,75915.75,1,1,0,150507.43
713,France,Male,41,3,0.0,2,1,0,55772.04
764,France,Male,24,7,98148.61,1,1,0,26843.76
493,France,Male,36,9,0.0,2,1,1,65816.53
530,France,Female,48,0,0.0,1,1,0,85081.09
776,France,Male,37,2,0.0,1,0,1,8065.0
778,France,Male,37,3,141803.77,1,0,1,179421.84
635,Spain,Male,29,2,0.0,2,0,0,117173.8
668,Spain,Male,45,4,102486.21,2,1,1,158379.25
565,Germany,Male,31,2,89558.39,2,1,1,4441.54
700,Germany,Female,59,5,137648.41,1,1,0,142977.05
706,Spain,Male,57,7,0.0,1,1,0,17941.16
699,Germany,Male,36,2,123601.56,2,1,0,103557.85
599,Spain,Male,25,3,0.0,2,1,1,120790.02
692,France,Male,30,2,0.0,2,0,1,130486.57
636,France,Male,42,2,0.0,2,1,1,55470.78
705,Germany,Female,54,3,125889.3,3,1,0,96013.5
676,France,Female,40,2,147803.48,1,1,0,95181.06
664,France,Male,58,5,98668.18,1,1,1,60887.58
550,France,Male,34,8,122359.5,1,0,0,116495.55
735,Spain,Male,29,10,0.0,2,1,1,95025.27
689,Germany,Female,40,4,78119.59,4,1,0,119259.34
555,Germany,Male,62,4,119817.33,1,0,1,43507.1
780,Spain,Female,33,6,145580.61,1,1,1,154598.56
657,Spain,Female,22,6,0.0,3,0,1,168412.07
620,France,Male,28,8,0.0,2,1,1,199909.32
734,Spain,Female,43,3,55853.33,2,0,1,94811.85
501,France,Female,40,2,0.0,2,0,0,141946.92
598,Germany,Male,53,10,167772.96,1,1,1,136886.86
705,Germany,Male,44,3,105934.96,1,1,0,82463.69
580,Spain,Female,57,0,136820.99,1,0,1,108528.74
629,France,Female,43,0,0.0,2,1,1,41263.69
673,France,Male,30,1,64097.75,1,1,1,77783.35
754,Germany,Female,39,8,129401.87,1,1,1,87684.93
531,France,Female,47,6,0.0,1,0,0,194998.34
631,Germany,Female,37,2,121801.72,2,0,1,23146.62
742,France,Female,35,2,79126.17,1,1,1,126997.53
738,Germany,Male,37,7,140950.92,2,1,0,195333.98
716,France,Female,44,6,155114.9,1,0,0,133871.83
659,France,Female,38,9,0.0,2,1,1,132809.18
705,Spain,Male,44,0,184552.12,1,1,0,68860.3
660,France,Female,38,5,110570.78,2,1,0,195906.59
679,France,Female,33,9,112528.65,2,1,0,177362.45
556,France,Female,52,9,0.0,1,1,0,175149.2
636,Germany,Female,48,3,120568.41,1,1,0,190160.04
850,France,Male,63,8,169832.57,1,0,0,184107.26
768,France,Female,26,5,51116.26,1,1,1,70454.79
850,Spain,Female,53,7,65407.16,2,0,0,182633.63
769,France,Female,26,7,0.0,2,1,0,176843.53
754,Spain,Female,27,8,0.0,2,0,0,121821.16
626,Germany,Male,49,9,171787.84,2,1,0,187192.23
634,Spain,Male,25,9,0.0,2,1,1,8227.91
565,Germany,Female,58,3,108888.24,3,0,1,135875.51
606,France,Female,39,3,0.0,2,1,0,50560.45
569,France,Male,36,1,67087.69,1,1,0,154775.7
752,Germany,Male,32,9,115587.49,2,0,1,101677.46
774,France,Female,32,4,0.0,2,0,0,114899.13
693,Spain,Female,46,3,151709.33,1,1,0,180736.24
678,Germany,Male,49,2,116933.11,1,1,0,195053.58
556,France,Female,46,10,0.0,2,0,0,109184.24
610,Spain,Male,29,9,0.0,3,0,1,83912.24
554,Germany,Female,37,4,58629.97,1,0,0,182038.6
559,France,Male,34,2,137390.11,2,1,0,9677.0
571,Germany,Male,37,9,139592.98,3,1,0,104152.65
648,Germany,Female,32,8,157138.99,3,1,0,190994.48
642,France,Female,40,7,0.0,2,1,0,10712.82
617,France,Male,74,10,0.0,2,1,1,53949.98
751,France,Male,29,10,147737.63,1,0,1,94951.27
653,Spain,Male,55,2,70263.83,1,0,1,62347.71
841,France,Male,27,8,0.0,1,1,0,171922.72
606,France,Male,61,5,108166.09,2,0,1,8643.21
663,France,Male,33,5,157274.36,2,1,1,28531.81
722,Spain,Male,37,9,0.0,2,1,0,31921.95
584,Spain,Female,38,3,0.0,2,1,1,4525.4
614,France,Male,40,6,0.0,1,1,1,20339.79
691,France,Female,34,7,0.0,2,0,1,161559.12
662,Spain,Female,72,7,140301.72,1,0,1,179258.67
618,France,Female,40,0,0.0,1,1,0,119059.13
479,Germany,Male,35,4,138718.92,1,1,1,47251.79
449,France,Female,21,7,0.0,2,0,0,175743.92
520,France,Female,39,6,145644.05,1,0,0,104118.93
593,Spain,Male,43,10,0.0,2,0,0,53478.02
550,Germany,Female,45,8,111257.59,1,0,0,97623.42
724,France,Female,30,9,142475.87,1,1,1,107848.24
516,France,Female,33,7,127305.5,1,1,1,120037.36
551,Germany,Male,50,1,121399.98,1,0,1,84508.44
637,Germany,Male,30,1,122185.53,1,1,0,102566.46
828,Spain,Male,34,9,0.0,2,1,1,81853.98
504,Spain,Female,46,2,163764.84,1,1,1,165122.55
559,France,Male,34,4,0.0,2,1,1,66721.98
682,Germany,Male,32,2,105163.88,2,1,1,164170.46
529,France,Male,28,9,0.0,2,1,1,52545.24
652,France,Female,40,8,84390.8,2,0,1,107876.2
561,Germany,Male,32,6,166824.59,1,1,0,139451.98
623,Spain,Female,50,2,87116.71,1,1,1,104382.11
656,France,Male,37,7,112291.34,1,1,0,153157.97
506,France,Male,36,5,0.0,2,1,0,164253.35
717,Spain,Female,22,6,101060.25,1,0,1,84699.56
614,Germany,Male,32,7,99462.8,2,1,1,51117.06
490,Spain,Male,31,3,145260.23,1,0,1,114066.77
507,Germany,Male,31,2,134237.07,1,1,1,166423.66
539,Spain,Female,39,6,62052.28,1,0,1,59755.14
792,France,Male,50,9,0.0,4,1,1,194700.81
556,Spain,Male,46,3,131764.96,1,1,1,108500.66
606,France,Male,34,5,0.0,1,1,0,161971.42
555,France,Male,30,1,0.0,2,0,0,88146.86
663,Spain,Male,35,5,0.0,2,1,1,62634.94
689,Spain,Female,63,1,0.0,2,1,1,186526.12
587,France,Male,42,1,0.0,1,0,0,123006.91
692,Germany,Female,43,2,69014.49,2,0,0,164621.43
567,France,Male,39,5,0.0,2,0,0,168521.72
681,France,Female,37,7,69609.85,1,1,1,72127.83
609,Germany,Male,38,6,140752.06,2,0,1,171430.16
823,Germany,Female,53,4,124954.94,1,0,1,131259.6
517,France,Male,37,5,113308.84,1,0,1,31517.16
548,France,Female,29,4,0.0,2,0,1,48673.18
582,France,Female,32,1,116409.55,1,0,1,152790.92
689,France,Male,22,4,136444.25,1,1,0,51980.25
410,France,Male,33,6,125789.69,1,0,0,66333.56
544,France,Female,64,3,124043.8,1,1,1,111402.97
600,France,Female,49,6,0.0,1,0,1,148087.88
750,Spain,Female,34,9,112822.26,1,0,0,150401.53
811,Germany,Female,34,1,149297.19,2,1,1,186339.74
624,France,Male,37,0,0.0,2,0,0,112104.55
711,France,Female,34,6,0.0,2,1,1,175310.38
729,France,Male,34,3,152303.8,1,1,0,12128.69
761,Spain,Male,37,7,132730.17,1,1,0,199293.01
850,Spain,Male,34,8,199229.14,1,0,0,68106.29
732,France,Female,34,8,122338.43,2,1,0,187985.85
616,Germany,Male,39,2,121704.32,2,1,0,55556.3
611,France,Male,38,4,71018.6,2,1,0,2444.29
660,Spain,Female,61,5,155931.11,1,1,1,158338.39
759,France,Female,22,5,0.0,1,1,0,22303.17
612,Spain,Male,35,1,0.0,1,1,1,83256.26
836,Spain,Male,57,4,101247.06,1,1,0,37141.62
738,France,Female,39,1,94435.45,2,0,1,189430.86
652,Spain,Male,71,4,0.0,1,1,1,120107.1
677,France,Male,46,2,57037.74,1,1,1,158531.01
647,Spain,Female,44,5,0.0,3,1,1,174205.22
596,Spain,Male,57,6,0.0,2,1,1,72402.0
551,Spain,Male,27,2,113873.22,1,1,1,85129.77
744,Spain,Female,46,1,0.0,3,1,1,177431.59
727,Spain,Female,41,10,0.0,2,0,1,47468.56
604,France,Male,34,7,0.0,2,1,1,188078.55
639,Spain,Female,39,1,141789.15,1,1,0,92455.96
749,Spain,Male,42,9,222267.63,1,0,0,101108.85
775,Germany,Male,33,3,83501.66,2,1,0,128841.31
745,France,Male,46,2,122220.19,1,1,1,118024.1
734,Spain,Female,39,3,92636.96,2,1,1,125671.29
771,Spain,Male,45,0,139825.56,1,0,0,170984.97
727,France,Male,28,5,0.0,2,0,1,19653.08
684,Spain,Female,31,8,0.0,2,1,0,188637.05
664,France,Male,43,9,189026.53,2,1,1,56099.86
544,Spain,Female,53,9,0.0,1,1,0,125692.07
561,Spain,Male,37,4,101470.29,1,0,1,88838.14
386,Spain,Female,53,1,131955.07,1,1,1,62514.65
588,Spain,Male,34,6,121132.26,2,1,0,86460.28
539,Spain,Male,36,6,0.0,3,1,1,118959.64
650,France,Male,33,0,98064.97,1,1,0,52411.99
607,France,Female,49,9,119960.29,2,1,0,103068.22
701,France,Female,39,9,0.0,2,0,1,145894.9
518,Germany,Female,41,5,110624.99,1,1,0,89327.67
599,France,Male,25,6,120383.41,1,1,1,24903.09
673,Spain,Male,43,8,127132.96,1,0,1,6009.27
660,Germany,Female,37,2,133200.09,1,0,0,71433.88
748,France,Male,44,4,112610.77,1,0,1,2048.55
652,France,Male,27,10,107303.72,2,0,0,44435.76
525,France,Male,36,2,114628.4,1,0,1,168290.06
572,France,Male,37,1,133043.66,1,0,0,111243.09
732,Germany,Female,48,4,102962.62,1,1,0,120852.85
687,Germany,Male,26,2,142721.52,1,1,1,153605.75
584,Spain,Male,32,5,0.0,2,1,0,10956.82
498,France,Female,30,1,0.0,2,0,0,135795.53
